Radiologist ID,Date,Avg Temp (°C),Rainfall (mm),Travel Cost (£),Internet Issues at Home,Trainee Assigned,Supervised Session,Cold Session,Admin Work,Morning Shift Work Location,Afternoon Shift Work Location
R1,2024-02-15,13.094418,3.3999999,10.06,No,No,Yes,Yes,No,office,office
R2,2024-02-15,13.094418,3.3999999,13.16,No,No,Yes,No,No,office,office
R3,2024-02-15,13.094418,3.3999999,12.79,No,No,Yes,No,No,office,office
R4,2024-02-15,13.094418,3.3999999,8.73,Yes,No,No,No,No,office,office
R5,2024-02-15,13.094418,3.3999999,13.04,No,No,No,No,Yes,office,office
R6,2024-02-15,13.094418,3.3999999,8.49,No,No,Yes,No,No,office,office
R7,2024-02-15,13.094418,3.3999999,12.99,No,No,No,No,Yes,home,home
R8,2024-02-15,13.094418,3.3999999,6.11,No,Yes,No,No,No,office,office
R9,2024-02-15,13.094418,3.3999999,6.38,No,Yes,Yes,No,No,office,office
R10,2024-02-15,13.094418,3.3999999,10.86,No,No,No,No,No,office,home
R11,2024-02-15,13.094418,3.3999999,8.6,No,No,No,Yes,Yes,home,home
R1,2024-02-16,10.954833,7.7999997,8.51,No,No,Yes,No,No,office,office
R2,2024-02-16,10.954833,7.7999997,13.16,No,No,Yes,Yes,Yes,office,office
R3,2024-02-16,10.954833,7.7999997,6.39,No,No,Yes,No,No,office,office
R4,2024-02-16,10.954833,7.7999997,8.73,No,No,No,Yes,No,home,home
R5,2024-02-16,10.954833,7.7999997,5.83,No,No,No,No,No,home,home
R6,2024-02-16,10.954833,7.7999997,5.89,No,No,No,No,No,home,office
R7,2024-02-16,10.954833,7.7999997,7.94,No,No,Yes,No,No,office,office
R8,2024-02-16,10.954833,7.7999997,8.8,No,No,Yes,No,Yes,office,office
R9,2024-02-16,10.954833,7.7999997,6.38,No,No,No,No,No,home,office
R10,2024-02-16,10.954833,7.7999997,10.86,No,Yes,No,No,No,office,office
R11,2024-02-16,10.954833,7.7999997,8.6,No,Yes,No,No,No,office,office
R1,2024-02-19,8.713166,0.1,8.51,No,Yes,Yes,No,Yes,office,office
R2,2024-02-19,8.713166,0.1,13.16,No,Yes,Yes,No,No,office,office
R3,2024-02-19,8.713166,0.1,6.39,No,No,No,No,No,office,office
R4,2024-02-19,8.713166,0.1,12.26,Yes,No,No,Yes,No,office,office
R5,2024-02-19,8.713166,0.1,10.05,No,No,No,No,No,office,office
R6,2024-02-19,8.713166,0.1,14.55,No,No,No,No,No,home,office
R7,2024-02-19,8.713166,0.1,7.85,No,No,Yes,No,No,office,office
R8,2024-02-19,8.713166,0.1,9.76,No,No,Yes,No,Yes,office,office
R9,2024-02-19,8.713166,0.1,6.38,No,No,No,No,No,home,home
R10,2024-02-19,8.713166,0.1,12.46,No,No,Yes,Yes,No,office,office
R11,2024-02-19,8.713166,0.1,8.6,No,No,No,No,No,home,home
R1,2024-02-20,8.725667,0.2,8.51,No,No,Yes,Yes,No,office,office
R2,2024-02-20,8.725667,0.2,7.97,No,No,No,No,No,office,office
R3,2024-02-20,8.725667,0.2,7.87,No,Yes,Yes,Yes,No,office,office
R4,2024-02-20,8.725667,0.2,8.73,No,Yes,Yes,No,No,office,office
R5,2024-02-20,8.725667,0.2,5.83,No,No,Yes,Yes,Yes,office,office
R6,2024-02-20,8.725667,0.2,8.49,Yes,No,Yes,No,No,office,office
R7,2024-02-20,8.725667,0.2,7.85,No,No,No,No,No,office,home
R8,2024-02-20,8.725667,0.2,5.96,No,No,Yes,No,No,office,office
R9,2024-02-20,8.725667,0.2,6.38,No,No,Yes,No,No,office,office
R10,2024-02-20,8.725667,0.2,10.86,No,No,No,Yes,No,office,home
R11,2024-02-20,8.725667,0.2,8.6,No,No,No,No,No,office,home
R1,2024-02-21,9.611083,3.9999995,11.64,No,No,Yes,No,No,office,office
R2,2024-02-21,9.611083,3.9999995,10.94,No,No,No,No,No,office,office
R3,2024-02-21,9.611083,3.9999995,6.39,No,No,Yes,No,No,office,office
R4,2024-02-21,9.611083,3.9999995,10.15,No,No,No,Yes,No,office,office
R5,2024-02-21,9.611083,3.9999995,5.83,No,Yes,No,No,No,office,office
R6,2024-02-21,9.611083,3.9999995,8.49,Yes,Yes,Yes,Yes,No,office,office
R7,2024-02-21,9.611083,3.9999995,7.85,No,No,Yes,Yes,No,office,office
R8,2024-02-21,9.611083,3.9999995,5.96,No,No,No,Yes,No,home,home
R9,2024-02-21,9.611083,3.9999995,7.39,No,No,Yes,No,Yes,office,office
R10,2024-02-21,9.611083,3.9999995,10.86,No,No,No,No,No,office,home
R11,2024-02-21,9.611083,3.9999995,14.33,No,No,Yes,No,No,office,office
R1,2024-02-22,7.3298326,13.599999,9.71,No,No,Yes,No,No,office,office
R2,2024-02-22,7.3298326,13.599999,13.16,No,No,Yes,No,No,office,office
R3,2024-02-22,7.3298326,13.599999,10.08,No,No,Yes,No,Yes,office,office
R4,2024-02-22,7.3298326,13.599999,14.11,No,No,No,No,No,office,office
R5,2024-02-22,7.3298326,13.599999,8.12,No,No,Yes,No,No,office,office
R6,2024-02-22,7.3298326,13.599999,8.49,No,No,No,No,Yes,home,home
R7,2024-02-22,7.3298326,13.599999,7.85,No,Yes,No,No,No,office,office
R8,2024-02-22,7.3298326,13.599999,5.96,No,Yes,No,No,No,office,office
R9,2024-02-22,7.3298326,13.599999,6.38,No,No,No,Yes,No,office,office
R10,2024-02-22,7.3298326,13.599999,5.44,No,No,Yes,No,Yes,office,office
R11,2024-02-22,7.3298326,13.599999,13.24,No,No,Yes,Yes,Yes,office,office
R1,2024-02-23,4.3735833,0.70000005,6.69,No,No,No,Yes,No,home,home
R2,2024-02-23,4.3735833,0.70000005,13.16,No,No,No,Yes,Yes,home,home
R3,2024-02-23,4.3735833,0.70000005,6.39,No,No,Yes,No,No,office,office
R4,2024-02-23,4.3735833,0.70000005,7.54,No,No,Yes,No,Yes,office,office
R5,2024-02-23,4.3735833,0.70000005,9.16,No,No,No,Yes,No,office,home
R6,2024-02-23,4.3735833,0.70000005,10.26,No,No,No,No,No,home,home
R7,2024-02-23,4.3735833,0.70000005,7.85,No,No,No,No,Yes,home,home
R8,2024-02-23,4.3735833,0.70000005,5.96,No,No,Yes,No,No,office,office
R9,2024-02-23,4.3735833,0.70000005,6.38,No,Yes,Yes,Yes,No,office,office
R10,2024-02-23,4.3735833,0.70000005,10.86,No,Yes,Yes,No,No,office,office
R11,2024-02-23,4.3735833,0.70000005,11.52,No,No,No,No,No,office,office
R1,2024-02-26,5.7277493,0.2,8.73,Yes,Yes,Yes,No,No,office,office
R2,2024-02-26,5.7277493,0.2,10.68,No,No,Yes,Yes,No,office,office
R3,2024-02-26,5.7277493,0.2,6.39,No,No,Yes,No,Yes,office,office
R4,2024-02-26,5.7277493,0.2,7.35,Yes,No,Yes,No,No,office,office
R5,2024-02-26,5.7277493,0.2,5.83,No,No,No,No,No,home,office
R6,2024-02-26,5.7277493,0.2,8.49,No,No,No,Yes,No,home,office
R7,2024-02-26,5.7277493,0.2,7.85,Yes,No,No,No,Yes,office,office
R8,2024-02-26,5.7277493,0.2,5.96,No,No,Yes,No,No,office,office
R9,2024-02-26,5.7277493,0.2,7.79,No,No,Yes,Yes,No,office,office
R10,2024-02-26,5.7277493,0.2,10.86,No,No,Yes,Yes,No,office,office
R11,2024-02-26,5.7277493,0.2,8.6,No,Yes,Yes,No,Yes,office,office
R1,2024-02-27,4.7923336,0.0,7.4,No,No,Yes,No,Yes,office,office
R2,2024-02-27,4.7923336,0.0,13.16,No,Yes,Yes,Yes,Yes,office,office
R3,2024-02-27,4.7923336,0.0,9.04,No,Yes,Yes,Yes,No,office,office
R4,2024-02-27,4.7923336,0.0,8.73,No,No,Yes,No,Yes,office,office
R5,2024-02-27,4.7923336,0.0,12.27,No,No,Yes,Yes,No,office,office
R6,2024-02-27,4.7923336,0.0,8.49,No,No,Yes,No,No,office,office
R7,2024-02-27,4.7923336,0.0,12.06,No,No,No,No,No,office,home
R8,2024-02-27,4.7923336,0.0,5.96,No,No,Yes,Yes,Yes,office,office
R9,2024-02-27,4.7923336,0.0,6.38,No,No,Yes,No,No,office,office
R10,2024-02-27,4.7923336,0.0,10.86,No,No,No,No,Yes,office,home
R11,2024-02-27,4.7923336,0.0,12.84,No,No,No,Yes,No,office,office
R1,2024-02-28,7.0652504,0.0,8.67,No,No,No,No,No,office,home
R2,2024-02-28,7.0652504,0.0,11.19,No,No,No,No,No,home,home
R3,2024-02-28,7.0652504,0.0,10.9,No,No,No,No,No,office,office
R4,2024-02-28,7.0652504,0.0,8.73,No,Yes,No,No,No,office,office
R5,2024-02-28,7.0652504,0.0,5.83,No,Yes,No,Yes,Yes,office,office
R6,2024-02-28,7.0652504,0.0,8.49,No,No,Yes,Yes,No,office,office
R7,2024-02-28,7.0652504,0.0,7.85,No,No,Yes,No,No,office,office
R8,2024-02-28,7.0652504,0.0,5.96,No,No,No,No,No,home,home
R9,2024-02-28,7.0652504,0.0,6.38,No,No,No,No,No,office,home
R10,2024-02-28,7.0652504,0.0,10.86,No,No,Yes,No,No,office,office
R11,2024-02-28,7.0652504,0.0,9.96,No,No,No,No,No,home,home
R1,2024-02-29,9.1798315,6.2000003,8.51,No,No,Yes,Yes,No,office,office
R2,2024-02-29,9.1798315,6.2000003,11.15,No,No,No,No,No,office,office
R3,2024-02-29,9.1798315,6.2000003,11.66,No,No,Yes,No,No,office,office
R4,2024-02-29,9.1798315,6.2000003,9.35,No,No,No,Yes,No,home,office
R5,2024-02-29,9.1798315,6.2000003,5.83,No,No,Yes,No,No,office,office
R6,2024-02-29,9.1798315,6.2000003,14.48,Yes,Yes,No,No,Yes,office,office
R7,2024-02-29,9.1798315,6.2000003,7.85,No,Yes,Yes,No,No,office,office
R8,2024-02-29,9.1798315,6.2000003,5.96,No,No,Yes,Yes,No,office,office
R9,2024-02-29,9.1798315,6.2000003,6.38,No,No,Yes,No,Yes,office,office
R10,2024-02-29,9.1798315,6.2000003,14.39,No,No,Yes,No,No,office,office
R11,2024-02-29,9.1798315,6.2000003,8.6,No,No,Yes,No,No,office,office
R1,2024-03-01,5.021499,5.0,12.42,No,No,Yes,No,No,office,office
R2,2024-03-01,5.021499,5.0,13.16,No,No,No,No,No,home,office
R3,2024-03-01,5.021499,5.0,12.62,No,No,Yes,No,No,office,office
R4,2024-03-01,5.021499,5.0,14.56,No,No,No,No,No,home,office
R5,2024-03-01,5.021499,5.0,5.83,No,No,No,No,No,office,office
R6,2024-03-01,5.021499,5.0,8.49,No,No,No,No,No,office,home
R7,2024-03-01,5.021499,5.0,7.43,No,No,No,Yes,No,office,office
R8,2024-03-01,5.021499,5.0,13.93,No,Yes,No,No,No,office,office
R9,2024-03-01,5.021499,5.0,6.38,No,Yes,No,Yes,No,office,office
R10,2024-03-01,5.021499,5.0,10.86,No,No,No,Yes,No,office,home
R11,2024-03-01,5.021499,5.0,8.6,No,No,No,No,No,office,home
R1,2024-03-04,5.054833,0.3,10.19,No,No,Yes,Yes,No,office,office
R2,2024-03-04,5.054833,0.3,13.16,No,No,Yes,No,No,office,office
R3,2024-03-04,5.054833,0.3,6.39,No,No,Yes,No,No,office,office
R4,2024-03-04,5.054833,0.3,8.73,Yes,No,Yes,Yes,No,office,office
R5,2024-03-04,5.054833,0.3,7.22,No,No,Yes,Yes,No,office,office
R6,2024-03-04,5.054833,0.3,8.49,No,No,Yes,Yes,Yes,office,office
R7,2024-03-04,5.054833,0.3,14.31,No,No,Yes,Yes,No,office,office
R8,2024-03-04,5.054833,0.3,5.96,No,No,No,No,No,office,home
R9,2024-03-04,5.054833,0.3,9.52,No,No,No,No,No,home,office
R10,2024-03-04,5.054833,0.3,13.76,No,Yes,Yes,No,No,office,office
R11,2024-03-04,5.054833,0.3,8.6,No,Yes,Yes,No,No,office,office
R1,2024-03-05,5.8069177,2.5999997,12.77,No,Yes,Yes,No,No,office,office
R2,2024-03-05,5.8069177,2.5999997,10.74,No,Yes,No,No,No,office,office
R3,2024-03-05,5.8069177,2.5999997,8.95,No,No,Yes,No,No,office,office
R4,2024-03-05,5.8069177,2.5999997,8.73,Yes,No,No,No,Yes,office,office
R5,2024-03-05,5.8069177,2.5999997,5.19,No,No,No,No,Yes,home,office
R6,2024-03-05,5.8069177,2.5999997,8.49,No,No,Yes,No,No,office,office
R7,2024-03-05,5.8069177,2.5999997,10.34,No,No,No,No,Yes,office,home
R8,2024-03-05,5.8069177,2.5999997,9.33,No,No,No,No,Yes,office,home
R9,2024-03-05,5.8069177,2.5999997,13.68,Yes,No,Yes,Yes,Yes,office,office
R10,2024-03-05,5.8069177,2.5999997,5.82,No,No,No,Yes,Yes,home,home
R11,2024-03-05,5.8069177,2.5999997,8.6,Yes,No,No,No,No,office,office
R1,2024-03-06,6.281917,0.4,8.51,No,No,Yes,Yes,Yes,office,office
R2,2024-03-06,6.281917,0.4,9.72,No,No,No,No,Yes,home,home
R3,2024-03-06,6.281917,0.4,6.39,No,Yes,Yes,No,No,office,office
R4,2024-03-06,6.281917,0.4,8.73,No,Yes,No,No,No,office,office
R5,2024-03-06,6.281917,0.4,5.83,No,No,No,No,No,home,office
R6,2024-03-06,6.281917,0.4,8.49,Yes,No,No,No,No,office,office
R7,2024-03-06,6.281917,0.4,7.85,No,No,No,No,No,home,office
R8,2024-03-06,6.281917,0.4,5.96,No,No,Yes,No,No,office,office
R9,2024-03-06,6.281917,0.4,12.79,No,No,Yes,No,No,office,office
R10,2024-03-06,6.281917,0.4,10.86,No,No,Yes,No,No,office,office
R11,2024-03-06,6.281917,0.4,8.6,No,No,Yes,No,No,office,office
R1,2024-03-07,6.1464996,0.2,8.51,No,No,No,No,No,office,office
R2,2024-03-07,6.1464996,0.2,13.16,No,No,Yes,Yes,No,office,office
R3,2024-03-07,6.1464996,0.2,11.19,No,No,No,Yes,No,office,office
R4,2024-03-07,6.1464996,0.2,11.63,No,No,Yes,No,No,office,office
R5,2024-03-07,6.1464996,0.2,5.83,No,Yes,Yes,Yes,No,office,office
R6,2024-03-07,6.1464996,0.2,14.67,No,Yes,No,No,No,office,office
R7,2024-03-07,6.1464996,0.2,7.96,No,No,Yes,No,No,office,office
R8,2024-03-07,6.1464996,0.2,5.96,No,No,Yes,Yes,No,office,office
R9,2024-03-07,6.1464996,0.2,13.88,Yes,No,No,Yes,No,office,office
R10,2024-03-07,6.1464996,0.2,8.61,No,No,No,No,No,office,home
R11,2024-03-07,6.1464996,0.2,8.6,No,No,No,Yes,No,office,office
R1,2024-03-08,6.3006663,0.0,6.16,No,No,Yes,No,No,office,office
R2,2024-03-08,6.3006663,0.0,13.16,No,No,No,No,No,home,office
R3,2024-03-08,6.3006663,0.0,6.39,No,No,Yes,Yes,Yes,office,office
R4,2024-03-08,6.3006663,0.0,8.73,No,No,No,Yes,No,home,home
R5,2024-03-08,6.3006663,0.0,5.83,No,No,No,No,No,office,office
R6,2024-03-08,6.3006663,0.0,8.49,Yes,No,No,Yes,No,office,office
R7,2024-03-08,6.3006663,0.0,7.85,No,Yes,No,No,No,office,office
R8,2024-03-08,6.3006663,0.0,5.96,No,Yes,Yes,Yes,No,office,office
R9,2024-03-08,6.3006663,0.0,6.38,No,No,Yes,No,No,office,office
R10,2024-03-08,6.3006663,0.0,12.69,No,No,Yes,No,No,office,office
R11,2024-03-08,6.3006663,0.0,8.6,No,No,No,Yes,Yes,home,home
R1,2024-03-11,6.988167,0.0,8.51,No,No,Yes,No,Yes,office,office
R2,2024-03-11,6.988167,0.0,13.16,No,No,Yes,No,Yes,office,office
R3,2024-03-11,6.988167,0.0,6.39,No,No,Yes,No,No,office,office
R4,2024-03-11,6.988167,0.0,5.37,No,No,Yes,No,Yes,office,office
R5,2024-03-11,6.988167,0.0,5.83,No,No,No,No,No,home,home
R6,2024-03-11,6.988167,0.0,7.03,No,No,No,No,Yes,office,home
R7,2024-03-11,6.988167,0.0,9.59,No,No,No,No,No,office,home
R8,2024-03-11,6.988167,0.0,6.95,No,No,Yes,Yes,No,office,office
R9,2024-03-11,6.988167,0.0,7.37,Yes,Yes,Yes,No,No,office,office
R10,2024-03-11,6.988167,0.0,10.12,No,Yes,Yes,No,No,office,office
R11,2024-03-11,6.988167,0.0,8.6,No,No,Yes,Yes,No,office,office
R1,2024-03-12,8.219417,2.1,8.51,No,Yes,Yes,No,No,office,office
R2,2024-03-12,8.219417,2.1,5.6,No,No,No,Yes,No,home,office
R3,2024-03-12,8.219417,2.1,9.16,No,No,Yes,Yes,No,office,office
R4,2024-03-12,8.219417,2.1,8.73,Yes,No,Yes,No,No,office,office
R5,2024-03-12,8.219417,2.1,5.83,No,No,Yes,Yes,No,office,office
R6,2024-03-12,8.219417,2.1,8.49,No,No,No,No,No,home,office
R7,2024-03-12,8.219417,2.1,14.21,No,No,No,Yes,No,office,home
R8,2024-03-12,8.219417,2.1,6.13,No,No,No,No,Yes,home,office
R9,2024-03-12,8.219417,2.1,13.95,No,No,No,No,No,office,home
R10,2024-03-12,8.219417,2.1,10.86,No,No,No,Yes,Yes,home,home
R11,2024-03-12,8.219417,2.1,8.6,No,Yes,No,No,No,office,office
R1,2024-03-13,12.106915,0.1,8.51,No,No,Yes,No,No,office,office
R2,2024-03-13,12.106915,0.1,13.16,No,Yes,No,No,No,office,office
R3,2024-03-13,12.106915,0.1,9.19,No,Yes,No,No,No,office,office
R4,2024-03-13,12.106915,0.1,5.37,No,No,No,No,No,office,office
R5,2024-03-13,12.106915,0.1,8.56,No,No,Yes,No,No,office,office
R6,2024-03-13,12.106915,0.1,8.49,No,No,No,No,No,office,office
R7,2024-03-13,12.106915,0.1,11.28,No,No,No,No,No,office,office
R8,2024-03-13,12.106915,0.1,10.85,No,No,Yes,No,No,office,office
R9,2024-03-13,12.106915,0.1,11.31,Yes,No,Yes,Yes,Yes,office,office
R10,2024-03-13,12.106915,0.1,10.86,No,No,No,No,No,office,home
R11,2024-03-13,12.106915,0.1,8.6,No,No,No,No,No,home,home
R1,2024-03-14,11.892334,0.2,5.74,No,No,Yes,No,No,office,office
R2,2024-03-14,11.892334,0.2,14.04,No,No,No,No,No,office,home
R3,2024-03-14,11.892334,0.2,13.72,No,No,Yes,No,Yes,office,office
R4,2024-03-14,11.892334,0.2,8.67,No,Yes,No,Yes,No,office,office
R5,2024-03-14,11.892334,0.2,5.83,No,Yes,No,No,Yes,office,office
R6,2024-03-14,11.892334,0.2,8.49,No,No,Yes,Yes,No,office,office
R7,2024-03-14,11.892334,0.2,7.85,No,No,Yes,No,No,office,office
R8,2024-03-14,11.892334,0.2,10.17,No,No,No,No,No,home,home
R9,2024-03-14,11.892334,0.2,6.38,Yes,No,Yes,No,No,office,office
R10,2024-03-14,11.892334,0.2,10.86,No,No,Yes,No,No,office,office
R11,2024-03-14,11.892334,0.2,8.6,No,No,No,No,Yes,home,home
R1,2024-03-15,11.598583,0.6,8.51,No,No,No,Yes,No,home,home
R2,2024-03-15,11.598583,0.6,10.87,No,No,Yes,No,No,office,office
R3,2024-03-15,11.598583,0.6,8.45,No,No,Yes,No,No,office,office
R4,2024-03-15,11.598583,0.6,8.73,Yes,No,No,No,No,office,office
R5,2024-03-15,11.598583,0.6,8.03,No,No,No,No,No,home,home
R6,2024-03-15,11.598583,0.6,8.7,Yes,Yes,Yes,No,No,office,office
R7,2024-03-15,11.598583,0.6,6.47,No,Yes,Yes,No,Yes,office,office
R8,2024-03-15,11.598583,0.6,6.03,No,No,Yes,No,No,office,office
R9,2024-03-15,11.598583,0.6,10.54,No,No,No,No,No,office,office
R10,2024-03-15,11.598583,0.6,10.86,No,No,Yes,No,No,office,office
R11,2024-03-15,11.598583,0.6,13.06,No,No,Yes,Yes,No,office,office
R1,2024-03-18,10.061082,0.0,8.51,No,No,Yes,No,No,office,office
R2,2024-03-18,10.061082,0.0,7.94,No,No,Yes,No,No,office,office
R3,2024-03-18,10.061082,0.0,6.39,No,No,Yes,No,No,office,office
R4,2024-03-18,10.061082,0.0,8.73,No,No,No,No,No,home,home
R5,2024-03-18,10.061082,0.0,5.83,No,No,Yes,Yes,Yes,office,office
R6,2024-03-18,10.061082,0.0,8.49,No,No,No,No,Yes,home,home
R7,2024-03-18,10.061082,0.0,7.85,Yes,No,No,Yes,No,office,office
R8,2024-03-18,10.061082,0.0,5.96,No,Yes,No,No,No,office,office
R9,2024-03-18,10.061082,0.0,6.38,No,Yes,Yes,No,No,office,office
R10,2024-03-18,10.061082,0.0,10.86,No,No,Yes,No,No,office,office
R11,2024-03-18,10.061082,0.0,8.6,No,No,Yes,No,No,office,office
R1,2024-03-19,11.263165,0.1,14.15,No,No,No,Yes,No,home,office
R2,2024-03-19,11.263165,0.1,13.16,No,No,No,No,No,office,home
R3,2024-03-19,11.263165,0.1,6.39,No,No,Yes,No,No,office,office
R4,2024-03-19,11.263165,0.1,8.73,Yes,No,No,No,No,office,office
R5,2024-03-19,11.263165,0.1,7.82,No,No,Yes,No,No,office,office
R6,2024-03-19,11.263165,0.1,11.62,No,No,No,No,No,home,office
R7,2024-03-19,11.263165,0.1,7.85,No,No,No,No,No,home,home
R8,2024-03-19,11.263165,0.1,5.96,No,No,Yes,No,No,office,office
R9,2024-03-19,11.263165,0.1,11.8,No,No,Yes,No,No,office,office
R10,2024-03-19,11.263165,0.1,10.86,No,Yes,Yes,Yes,No,office,office
R11,2024-03-19,11.263165,0.1,6.17,No,Yes,No,No,No,office,office
R1,2024-03-20,11.459,3.2000003,7.36,No,Yes,Yes,No,Yes,office,office
R2,2024-03-20,11.459,3.2000003,11.84,No,Yes,No,Yes,No,office,office
R3,2024-03-20,11.459,3.2000003,6.39,No,No,Yes,Yes,Yes,office,office
R4,2024-03-20,11.459,3.2000003,14.35,No,No,Yes,No,No,office,office
R5,2024-03-20,11.459,3.2000003,9.14,No,No,No,No,No,office,office
R6,2024-03-20,11.459,3.2000003,8.49,Yes,No,Yes,No,No,office,office
R7,2024-03-20,11.459,3.2000003,7.85,No,No,Yes,No,No,office,office
R8,2024-03-20,11.459,3.2000003,5.96,No,No,Yes,Yes,No,office,office
R9,2024-03-20,11.459,3.2000003,6.38,No,No,No,Yes,No,office,home
R10,2024-03-20,11.459,3.2000003,10.32,No,No,Yes,No,Yes,office,office
R11,2024-03-20,11.459,3.2000003,8.6,No,No,Yes,No,No,office,office
R1,2024-03-21,9.511085,0.0,8.51,No,No,Yes,No,No,office,office
R2,2024-03-21,9.511085,0.0,13.16,No,No,No,Yes,Yes,home,home
R3,2024-03-21,9.511085,0.0,6.39,No,Yes,No,No,No,office,office
R4,2024-03-21,9.511085,0.0,10.54,Yes,Yes,No,Yes,Yes,office,office
R5,2024-03-21,9.511085,0.0,8.83,No,No,No,Yes,No,office,home
R6,2024-03-21,9.511085,0.0,8.49,No,No,No,No,No,home,office
R7,2024-03-21,9.511085,0.0,7.85,No,No,No,No,Yes,home,home
R8,2024-03-21,9.511085,0.0,13.4,No,No,No,No,Yes,home,home
R9,2024-03-21,9.511085,0.0,7.23,No,No,No,No,Yes,home,home
R10,2024-03-21,9.511085,0.0,6.05,No,No,No,Yes,No,office,home
R11,2024-03-21,9.511085,0.0,8.6,No,No,No,No,Yes,office,office
R1,2024-03-22,9.275666,0.5,9.64,No,No,Yes,No,No,office,office
R2,2024-03-22,9.275666,0.5,6.01,No,No,Yes,No,No,office,office
R3,2024-03-22,9.275666,0.5,14.17,No,No,Yes,No,No,office,office
R4,2024-03-22,9.275666,0.5,8.73,No,No,Yes,Yes,No,office,office
R5,2024-03-22,9.275666,0.5,5.83,No,Yes,No,No,No,office,office
R6,2024-03-22,9.275666,0.5,11.19,No,Yes,Yes,Yes,No,office,office
R7,2024-03-22,9.275666,0.5,7.85,No,No,Yes,Yes,No,office,office
R8,2024-03-22,9.275666,0.5,7.69,No,No,Yes,No,No,office,office
R9,2024-03-22,9.275666,0.5,6.38,No,No,Yes,Yes,No,office,office
R10,2024-03-22,9.275666,0.5,10.86,No,No,No,No,No,office,home
R11,2024-03-22,9.275666,0.5,8.6,No,No,No,Yes,No,office,home
R1,2024-03-25,7.073583,0.0,8.51,No,No,Yes,Yes,Yes,office,office
R2,2024-03-25,7.073583,0.0,5.43,No,No,No,No,No,office,home
R3,2024-03-25,7.073583,0.0,13.4,No,No,Yes,No,No,office,office
R4,2024-03-25,7.073583,0.0,12.49,No,No,Yes,No,No,office,office
R5,2024-03-25,7.073583,0.0,5.83,No,No,Yes,No,No,office,office
R6,2024-03-25,7.073583,0.0,8.49,No,No,No,Yes,Yes,home,home
R7,2024-03-25,7.073583,0.0,7.92,No,Yes,No,No,No,office,office
R8,2024-03-25,7.073583,0.0,5.96,No,Yes,No,Yes,Yes,office,office
R9,2024-03-25,7.073583,0.0,5.91,No,No,Yes,No,No,office,office
R10,2024-03-25,7.073583,0.0,12.09,No,No,Yes,No,No,office,office
R11,2024-03-25,7.073583,0.0,8.6,No,No,Yes,No,No,office,office
R1,2024-03-26,8.761083,2.5,8.51,No,No,Yes,No,No,office,office
R2,2024-03-26,8.761083,2.5,13.16,No,No,No,No,Yes,office,home
R3,2024-03-26,8.761083,2.5,6.39,No,No,No,Yes,No,office,office
R4,2024-03-26,8.761083,2.5,14.56,No,No,No,No,No,home,home
R5,2024-03-26,8.761083,2.5,11.99,No,No,No,Yes,No,home,office
R6,2024-03-26,8.761083,2.5,8.49,No,No,No,No,No,home,office
R7,2024-03-26,8.761083,2.5,5.34,No,No,Yes,Yes,No,office,office
R8,2024-03-26,8.761083,2.5,5.96,No,No,Yes,No,No,office,office
R9,2024-03-26,8.761083,2.5,12.92,No,Yes,Yes,No,Yes,office,office
R10,2024-03-26,8.761083,2.5,14.53,No,Yes,No,No,No,office,office
R11,2024-03-26,8.761083,2.5,9.96,No,No,No,Yes,No,office,office
R1,2024-03-27,8.236083,1.0000001,9.61,No,Yes,Yes,No,No,office,office
R2,2024-03-27,8.236083,1.0000001,13.16,No,No,No,Yes,No,home,office
R3,2024-03-27,8.236083,1.0000001,6.39,No,No,Yes,No,No,office,office
R4,2024-03-27,8.236083,1.0000001,9.72,No,No,No,No,No,home,office
R5,2024-03-27,8.236083,1.0000001,5.83,No,No,Yes,No,Yes,office,office
R6,2024-03-27,8.236083,1.0000001,12.3,No,No,Yes,No,No,office,office
R7,2024-03-27,8.236083,1.0000001,8.14,No,No,Yes,No,No,office,office
R8,2024-03-27,8.236083,1.0000001,14.47,No,No,No,Yes,No,office,home
R9,2024-03-27,8.236083,1.0000001,6.38,No,No,No,Yes,No,office,home
R10,2024-03-27,8.236083,1.0000001,10.86,No,No,No,Yes,Yes,home,home
R11,2024-03-27,8.236083,1.0000001,10.68,No,Yes,No,No,Yes,office,office
R1,2024-03-28,8.517333,3.5999994,8.51,No,No,Yes,No,No,office,office
R2,2024-03-28,8.517333,3.5999994,9.58,No,Yes,Yes,No,No,office,office
R3,2024-03-28,8.517333,3.5999994,6.39,No,Yes,Yes,No,Yes,office,office
R4,2024-03-28,8.517333,3.5999994,8.73,Yes,No,No,No,No,office,office
R5,2024-03-28,8.517333,3.5999994,5.83,No,No,No,No,No,home,office
R6,2024-03-28,8.517333,3.5999994,5.58,No,No,No,No,No,office,home
R7,2024-03-28,8.517333,3.5999994,7.85,No,No,No,No,No,home,office
R8,2024-03-28,8.517333,3.5999994,13.58,No,No,Yes,No,No,office,office
R9,2024-03-28,8.517333,3.5999994,6.38,No,No,No,No,No,office,office
R10,2024-03-28,8.517333,3.5999994,10.86,No,No,Yes,Yes,No,office,office
R11,2024-03-28,8.517333,3.5999994,8.6,No,No,Yes,No,No,office,office
R1,2024-03-29,9.596501,0.70000005,8.51,No,No,No,Yes,No,home,office
R2,2024-03-29,9.596501,0.70000005,11.53,No,No,Yes,No,No,office,office
R3,2024-03-29,9.596501,0.70000005,6.23,No,No,Yes,No,No,office,office
